,station_id,name,address,town,zip_code,longitude,latitude,road_side,restriction,sender,schedule,region_id,province_id,municipality_id,region_name,province_name,municipality_name,date,gasoline_95E5,gasoline_95E5_premium,gasoline_95E10,gasoline_98E5,gasoline_98E10,diesel_A,diesel_B,diesel_premium,bioetanol,biodiesel,lpg,cng,lng,hydrogen
4114,2595,REPSOL,CARRETERA CALA FIGUERA KM. S/N,PORRASSA (SA)            ,07181,2.518611,39.509111,D,P,dm,L-D: 06:00-22:00,4,7,805,Baleares,BALEARS (ILLES),Calvià,2021-01-16,1.319,,,1.469,,1.189,,1.269,,,,,,
4115,2615,REPSOL,"CALLE CORONEL BEORLEGUI, 49",PALMA                    ,07010,2.634639,39.605028,D,P,dm,L-D: 06:00-22:00,4,7,836,Baleares,BALEARS (ILLES),Palma de Mallorca,2021-01-12,1.319,,,1.449,,1.189,,1.269,,,,,,
4116,2635,BP,"CARRETERA CALA FIGUERA, EL TORO, SON FERRER KM. S/N",CALVIA                   ,07184,2.518333,39.500139,I,P,dm,L-D: 24H,4,7,805,Baleares,BALEARS (ILLES),Calvià,2021-01-24,1.319,,,1.459,,1.199,,1.269,,,,,,
4117,2648,BP,"CALLE LLUC  ESQUINA SELVA, INCA, S/N",INCA                     ,07300,2.911306,39.729278,D,P,dm,L-D: 24H,4,7,822,Baleares,BALEARS (ILLES),Inca,2021-01-16,1.319,,,1.459,,1.199,,1.269,,,,,,
4118,2705,BP,"AVENIDA JOAN MIRO, S/N",PALMA                    ,07015,2.616056,39.552028,I,P,dm,L-S: 06:00-22:00,4,7,836,Baleares,BALEARS (ILLES),Palma de Mallorca,2021-01-20,1.319,,,1.459,,1.199,,1.269,,,,,,
4119,2611,BP ES FORTI,"CALLE PASCUAL RIBOT, S/N",PALMA                    ,07013,2.636444,39.579306,N,P,dm,L-D: 06:00-22:00,4,7,836,Baleares,BALEARS (ILLES),Palma de Mallorca,2021-01-18,1.319,,,1.459,,1.189,,1.269,,,,,,
4120,2705,BP,"AVENIDA JOAN MIRO, S/N",PALMA                    ,07015,2.616056,39.552028,I,P,dm,L-S: 06:00-22:00,4,7,836,Baleares,BALEARS (ILLES),Palma de Mallorca,2021-01-29,1.319,,,1.459,,1.199,,1.269,,,,,,
4121,2706,REPSOL,"CALLE ANTONI CALAFAT, 22",PORT D'ANDRATX           ,07157,2.389306,39.542972,D,P,dm,L-D: 24H,4,7,798,Baleares,BALEARS (ILLES),Andratx,2021-01-25,1.319,,,1.459,,1.199,,1.269,,,,,,
4122,2734,REPSOL,"CALLE SANT IGNASI, 68",PALMA                    ,07008,2.675944,39.574389,D,P,dm,L-V: 07:00-20:00; S: 07:00-14:00,4,7,836,Baleares,BALEARS (ILLES),Palma de Mallorca,2021-01-31,1.319,,,1.469,,1.199,,1.269,,,,,,
4123,2639,BP,CARRETERA MURO KM. 0,POBLA (SA)               ,07420,3.029667,39.765472,I,P,dm,L-S: 06:00-21:00,4,7,838,Baleares,BALEARS (ILLES),Pobla (Sa),2021-01-15,1.319,,,1.439,,1.209,0.799,1.289,,,,,,
4124,2607,REPSOL,"CR PM-402, 1,6",MANACOR                  ,07500,3.220667,39.566944,D,P,dm,L-V: 06:00-22:00; S-D: 07:00-22:00,4,7,827,Baleares,BALEARS (ILLES),Manacor,2021-01-29,1.319,,,1.469,,1.199,0.855,1.289,,,,,,
4125,2713,REPSOL,"AVENIDA JUAN CARLOS I, S/N",CAPDEPERA                ,07580,3.451667,39.705278,D,P,dm,L-D: 06:00-22:00,4,7,808,Baleares,BALEARS (ILLES),Capdepera,2021-01-31,1.319,,,1.469,,1.199,,1.289,,,,,,
4126,14906,REPSOL,"CALLE VIA MAJORICA, SN",MANACOR                  ,07500,3.194417,39.572111,D,P,OM,L-D: 06:00-22:00,4,7,827,Baleares,BALEARS (ILLES),Manacor,2021-01-19,1.319,,,1.469,,1.199,,1.289,,,0.639,,,
4127,2733,REPSOL,"CL POLLENTIA ESQ. CL. L,ESTEL, S.N.",ALCUDIA                  ,07400,3.127083,39.850056,I,P,dm,L-D: 07:00-19:00,4,7,796,Baleares,BALEARS (ILLES),Alcúdia,2021-01-13,1.319,,,1.449,,1.219,,1.289,,,,,,
4128,2708,CEPSA,"CARRETERA C-713 KM. 38,3",CAMPANET                 ,07310,2.989472,39.775444,D,P,dm,L-D: 06:00-22:00,4,7,806,Baleares,BALEARS (ILLES),Campanet,2021-01-15,1.319,1.379,,1.464,,1.219,,1.289,,,,,,
4129,2567,REPSOL,"CARRETERA CARRET.PORTO CRISTO-SON SERVERA,KM.5,200 KM. 5,200",SANT LLORENÇ DES CARDASSAR,07530,3.361611,39.5805,I,P,OM,L-D: 07:00-21:00,4,7,847,Baleares,BALEARS (ILLES),Sant Llorenç des Cardassar,2021-01-31,1.319,,,1.469,,1.199,,1.289,,,,,,
4130,14906,REPSOL,"CALLE VIA MAJORICA, SN",MANACOR                  ,07500,3.194417,39.572111,D,P,OM,L-D: 06:00-22:00,4,7,827,Baleares,BALEARS (ILLES),Manacor,2021-01-16,1.319,,,1.469,,1.199,,1.289,,,0.639,,,
4131,2676,BP MUNAR CAPO,"CR STA. MARGARITA-PETRA KM  10,7",CA'N PICAFORT            ,07450,3.10075,39.701556,N,P,dm,L-S: 07:00-21:00,4,7,851,Baleares,BALEARS (ILLES),Santa Margalida,2021-01-19,1.319,,,,,1.209,,1.299,,,,,,
4132,2684,CEPSA,"CARRETERA C-715 KM. 42,5",PETRA                    ,07520,3.133833,39.576111,I,P,dm,L-V: 06:00-21:00; S: 07:00-20:00; D: 10:00-20:00,4,7,837,Baleares,BALEARS (ILLES),Petra,2021-01-22,1.319,1.379,,,,1.189,,1.259,,,,,,
4133,2690,REPSOL,"CALLE CIUTAT, SN",ARTA                     ,07570,3.346972,39.68975,D,P,dm,L-D: 06:00-22:00,4,7,800,Baleares,BALEARS (ILLES),Artà,2021-01-16,1.319,,,1.449,,1.189,,1.259,,,,,,
4134,12410,REPSOL,"CAMINO SON FANGOS, 151",PLATJA DE PALMA          ,07610,2.735,39.535472,D,P,dm,L-D: 24H,4,7,836,Baleares,BALEARS (ILLES),Palma de Mallorca,2021-01-30,1.319,,,1.459,,1.199,,1.259,,,0.659,,,
4135,11560,REPSOL,"CARRETERA PM-111 KM. 8,6",VALLDEMOSSA              ,07170,2.648028,39.643333,D,P,OM,L-D: 06:00-22:00,4,7,859,Baleares,BALEARS (ILLES),Valldemossa,2021-01-10,1.319,,,1.469,,1.189,0.935,1.259,,,,,,
4136,2411, BP CA SESTRELLA," CARRETERA ARTA-PTO.ALCUDIA,99, ",CA'N PICAFORT            ,07458,3.152361,39.762,N,P,dm,L-S: 06:30-21:00,4,7,851,Baleares,BALEARS (ILLES),Santa Margalida,2021-01-22,1.319,,,1.456,,1.208,,1.279,,,,,,
4137,14906,REPSOL,"CALLE VIA MAJORICA, SN",MANACOR                  ,07500,3.194417,39.572111,D,P,OM,L-D: 06:00-22:00,4,7,827,Baleares,BALEARS (ILLES),Manacor,2021-01-20,1.319,,,1.469,,1.189,,1.279,,,0.629,,,
4138,2647,CAMPSA,"CARRETERA CARRETERA FELANITX-PORTO COLOM, KM.8,200 KM. 8,200",FELANITX                 ,07200,3.235472,39.443611,I,P,dm,L-S: 07:00-21:00; D: 07:00-20:00,4,7,818,Baleares,BALEARS (ILLES),Felanitx,2021-01-23,1.319,,,1.459,,1.199,0.859,1.279,,,,,,
4139,2713,REPSOL,"AVENIDA JUAN CARLOS I, S/N",CAPDEPERA                ,07580,3.451667,39.705278,D,P,dm,L-D: 06:00-22:00,4,7,808,Baleares,BALEARS (ILLES),Capdepera,2021-01-27,1.319,,,1.469,,1.189,,1.279,,,,,,
4140,2713,REPSOL,"AVENIDA JUAN CARLOS I, S/N",CAPDEPERA                ,07580,3.451667,39.705278,D,P,dm,L-D: 06:00-22:00,4,7,808,Baleares,BALEARS (ILLES),Capdepera,2021-01-19,1.319,,,1.469,,1.189,,1.279,,,,,,
4141,2608,CEPSA,"CARRETERA PM-820 KM. 1,2",SANT FRANCESC FORMENTERA ,07860,1.421972,38.722972,I,P,dm,L-S: 07:00-21:00; D: 08:00-19:00,4,7,820,Baleares,BALEARS (ILLES),Formentera,2021-01-10,1.319,1.379,,1.464,,1.209,0.857,1.279,,,,,,
4142,2608,CEPSA,"CARRETERA PM-820 KM. 1,2",SANT FRANCESC FORMENTERA ,07860,1.421972,38.722972,I,P,dm,L-S: 07:00-21:00; D: 08:00-19:00,4,7,820,Baleares,BALEARS (ILLES),Formentera,2021-01-07,1.319,1.379,,1.464,,1.209,0.857,1.279,,,,,,
4143,2611,BP ES FORTI,"CALLE PASCUAL RIBOT, S/N",PALMA                    ,07013,2.636444,39.579306,N,P,dm,L-D: 06:00-22:00,4,7,836,Baleares,BALEARS (ILLES),Palma de Mallorca,2021-01-26,1.319,,,1.459,,1.199,,1.279,,,,,,
4144,11617,REPSOL,CARRETERA CR C-713  PALMA-PUERTO ALCUDIA KM. 13,MARRATXINET              ,07141,2.756889,39.647944,D,P,dm,L-D: 06:00-22:00,4,7,831,Baleares,BALEARS (ILLES),Marratxí,2021-01-27,1.319,,,1.459,,1.199,0.869,1.279,,,,,,
4145,2619,REPSOL,"CALLE EUSEBIO ESTADA, 64",PALMA                    ,07004,2.660667,39.582056,D,P,dm,L-S: 06:00-22:00; D: 06:00-14:00,4,7,836,Baleares,BALEARS (ILLES),Palma de Mallorca,2021-01-24,1.319,,,1.459,,1.199,,1.279,,,,,,
4146,2723,REPSOL,"CARRETERA MA-15 KM. 36,6",SANT JOAN                ,07240,3.067806,39.569833,D,P,dm,L-D: 06:00-22:00,4,7,844,Baleares,BALEARS (ILLES),Sant Joan,2021-01-23,1.319,,,1.459,,1.199,0.859,1.279,,,,,,
4147,2611,BP ES FORTI,"CALLE PASCUAL RIBOT, S/N",PALMA                    ,07013,2.636444,39.579306,N,P,dm,L-D: 06:00-22:00,4,7,836,Baleares,BALEARS (ILLES),Palma de Mallorca,2021-01-21,1.319,,,1.459,,1.199,,1.279,,,,,,
4148,2615,REPSOL,"CALLE CORONEL BEORLEGUI, 49",PALMA                    ,07010,2.634639,39.605028,D,P,dm,L-D: 06:00-22:00,4,7,836,Baleares,BALEARS (ILLES),Palma de Mallorca,2021-01-23,1.319,,,1.459,,1.199,,1.279,,,,,,
4149,2573,REPSOL,CARRETERA C-711 PALMA-SOLLER KM. 7,PALMA                    ,07120,2.663583,39.629778,D,P,dm,L-S: 07:00-22:00; D: 08:00-22:00,4,7,836,Baleares,BALEARS (ILLES),Palma de Mallorca,2021-01-31,1.319,,,1.469,,1.199,,1.279,,,,,,
4150,2615,REPSOL,"CALLE CORONEL BEORLEGUI, 49",PALMA                    ,07010,2.634639,39.605028,D,P,dm,L-D: 06:00-22:00,4,7,836,Baleares,BALEARS (ILLES),Palma de Mallorca,2021-01-24,1.319,,,1.459,,1.199,,1.279,,,,,,
4151,2611,BP ES FORTI,"CALLE PASCUAL RIBOT, S/N",PALMA                    ,07013,2.636444,39.579306,N,P,dm,L-D: 06:00-22:00,4,7,836,Baleares,BALEARS (ILLES),Palma de Mallorca,2021-01-19,1.319,,,1.459,,1.199,,1.279,,,,,,
4152,2619,REPSOL,"CALLE EUSEBIO ESTADA, 64",PALMA                    ,07004,2.660667,39.582056,D,P,dm,L-S: 06:00-22:00; D: 06:00-14:00,4,7,836,Baleares,BALEARS (ILLES),Palma de Mallorca,2021-01-22,1.319,,,1.459,,1.199,,1.279,,,,,,
4153,2585,PETRONOR,"CALLE GREMI DE SUCRERS I CANDELERS, 24",PALMA                    ,07009,2.663944,39.610917,D,P,dm,L-V: 06:30-17:00,4,7,836,Baleares,BALEARS (ILLES),Palma de Mallorca,2021-01-31,1.319,,,1.469,,1.199,,1.279,,,,,,
4154,2713,REPSOL,"AVENIDA JUAN CARLOS I, S/N",CAPDEPERA                ,07580,3.451667,39.705278,D,P,dm,L-D: 06:00-22:00,4,7,808,Baleares,BALEARS (ILLES),Capdepera,2021-01-21,1.319,,,1.469,,1.189,,1.279,,,,,,
4155,11995,REPSOL,"CALLE MANACOR, 309",CASA BLANCA (SA)         ,07198,2.714194,39.572528,I,P,dm,L-D: 24H,4,7,836,Baleares,BALEARS (ILLES),Palma de Mallorca,2021-01-29,1.319,,,1.459,,1.199,,1.279,,,,,,
4156,13538,EROSKI,"CARRETERA MA-13 A, ESQUINA CAMI AGUA KM. S/N",BINISSALEM               ,07350,2.851556,39.686806,N,P,dm,L-D: 24H,4,7,802,Baleares,BALEARS (ILLES),Binissalem,2021-01-17,1.219,,,,,1.109,,,,,,,,
4157,2641,SHELL,"CARRETERA DE DEIA,S/N KM. 71,110",VALLDEMOSSA              ,07170,2.60975,39.712778,D,P,dm,L-D: 06:00-00:00,4,7,859,Baleares,BALEARS (ILLES),Valldemossa,2021-01-14,1.339,,,1.479,,1.189,,1.269,,,,,,
4158,2586,REPSOL,CARRETERA PM-602 KM. 5,ARENAL (S')              ,07600,2.831722,39.483944,D,P,dm,L-D: 06:00-22:00,4,7,826,Baleares,BALEARS (ILLES),Llucmajor,2021-01-17,1.339,,,1.489,,1.199,,1.289,,,,,,
4159,2626,REPSOL,"CARRETERA IBIZA - SAN JUAN KM. 1,7",EIVISSA                  ,07800,1.440778,38.922694,D,P,dm,L-D: 07:00-23:00,4,7,814,Baleares,BALEARS (ILLES),Eivissa,2021-01-12,1.339,,,1.489,,1.239,,1.329,,,,,,
4160,2608,CEPSA,"CARRETERA PM-820 KM. 1,2",SANT FRANCESC FORMENTERA ,07860,1.421972,38.722972,I,P,dm,L-S: 07:00-21:00; D: 08:00-19:00,4,7,820,Baleares,BALEARS (ILLES),Formentera,2021-01-31,1.339,1.399,,1.484,,1.229,0.887,1.299,,,,,,
4161,2586,REPSOL,CARRETERA PM-602 KM. 5,ARENAL (S')              ,07600,2.831722,39.483944,D,P,dm,L-D: 06:00-22:00,4,7,826,Baleares,BALEARS (ILLES),Llucmajor,2021-01-15,1.339,,,1.499,,1.199,,1.299,,,,,,
4162,2623,CEPSA,"AVENIDA DOCTOR FLEMING, S/N",SANT ANTONI DE PORTMANY  ,07820,1.309222,38.972528,D,P,dm,L-D: 07:00-23:00,4,7,843,Baleares,BALEARS (ILLES),Sant Antoni de Portmany,2021-01-09,1.339,,,1.489,,1.229,,1.299,,,,,,
4163,2586,REPSOL,CARRETERA PM-602 KM. 5,ARENAL (S')              ,07600,2.831722,39.483944,D,P,dm,L-D: 06:00-22:00,4,7,826,Baleares,BALEARS (ILLES),Llucmajor,2021-01-08,1.339,,,1.499,,1.179,,1.259,,,,,,
4164,2686,REPSOL,"CR C-715, 21",ALGAIDA                  ,07210,2.895833,39.567306,I,P,dm,L-D: 06:00-22:00,4,7,797,Baleares,BALEARS (ILLES),Algaida,2021-01-15,1.339,,,1.469,,1.199,0.867,1.279,,,,,,
4165,2641,SHELL,"CARRETERA DE DEIA,S/N KM. 71,110",VALLDEMOSSA              ,07170,2.60975,39.712778,D,P,dm,L-D: 06:00-00:00,4,7,859,Baleares,BALEARS (ILLES),Valldemossa,2021-01-31,1.339,,,1.479,,1.199,,1.279,,,,,,
4166,14411,GALP,"GRAN VÍA ASIMA, 23",PALMA                    ,07009,2.667889,39.607194,D,P,dm,L-D: 06:00-22:00,4,7,836,Baleares,BALEARS (ILLES),Palma de Mallorca,2021-01-02,1.239,,,,,1.109,,,,,,,,
4167,2583,CEPSA,"CARRETERA PALMA NOVA - CALVIA KM. 5,5",CALVIA                   ,07184,2.507667,39.559833,I,P,dm,L-D: 06:00-22:00,4,7,805,Baleares,BALEARS (ILLES),Calvià,2021-01-04,1.239,,,1.414,,1.139,,1.239,,,,,,
4168,14143,AUTONETOIL,"CALLE JOAN DE AUSTRIA, 72",INCA                     ,07300,2.907,39.714194,D,P,dm,L-D: 24H,4,7,822,Baleares,BALEARS (ILLES),Inca,2021-01-17,1.239,,,,,1.129,,1.159,,,,,,
4169,2643,BP  SANTA EULALIA - IBIZA,"AVENIDA SAN JAUME, 30",SANTA EULALIA            ,07840,1.531861,38.983528,N,P,dm,L-D: 07:00-23:00,4,7,850,Baleares,BALEARS (ILLES),Santa Eulalia del Río,2021-01-31,1.359,,,1.502,,1.246,,1.335,,,,,,
4170,2730,REPSOL,"CARRETERA PM-810 KM. 0,3",SANTA EULALIA            ,07840,1.538861,38.987917,D,P,dm,L-D: 07:00-23:00,4,7,850,Baleares,BALEARS (ILLES),Santa Eulalia del Río,2021-01-24,1.359,,,1.509,,1.249,,,,,0.629,,,
4171,2581,CEPSA,"CALLE CERVANTES ESQUINA VELAZQUEZ, 44",SANT ANTONI DE PORTMANY  ,07820,1.297806,38.9835,D,P,dm,L-S: 07:00-21:00,4,7,843,Baleares,BALEARS (ILLES),Sant Antoni de Portmany,2021-01-27,1.359,1.419,,,,1.249,,,,,,,,
4172,12388,BP,"CARRETERA IBIZA - SAN MIGUEL KM. 4,9",SANTA GERTRUDIS          ,07814,1.434167,38.991556,D,P,dm,L: 07:00-22:45,4,7,850,Baleares,BALEARS (ILLES),Santa Eulalia del Río,2021-01-27,1.359,,,1.509,,1.249,0.929,,,,,,,
4173,2694,SHELL,"AVENIDA IGNACIO WALLIS, 58",EIVISSA                  ,07800,1.429222,38.914444,N,P,dm,L-D: 07:00-22:45,4,7,814,Baleares,BALEARS (ILLES),Eivissa,2021-01-21,1.359,,,1.509,,1.249,,,,,,,,
4174,2645,GALP,"CARRETERA MAHÓN - FORNELLS KM. 12,6",MERCADAL (ES)            ,07740,4.195611,39.977556,D,P,dm,L-D: 24H,4,7,832,Baleares,BALEARS (ILLES),Mercadal (Es),2021-01-25,1.359,,,,,1.259,,,,,,,,
4175,2622,REPSOL,"CARRETERA C-733 KM. 19,700",SANT JOAN DE LABRITJA    ,07810,1.496222,39.070278,I,P,dm,L-S: 07:00-22:00,4,7,845,Baleares,BALEARS (ILLES),Sant Joan de Labritja,2021-01-17,1.359,,,1.509,,1.249,0.929,,,,,,,
4176,2645,GALP,"CARRETERA MAHÓN - FORNELLS KM. 12,6",MERCADAL (ES)            ,07740,4.195611,39.977556,D,P,dm,L-D: 24H,4,7,832,Baleares,BALEARS (ILLES),Mercadal (Es),2021-01-29,1.359,,,,,1.259,,,,,,,,
4177,2630,BP SANT JORDI,"CARRETERA AEROPUERTO KM. 4,5",SANT JOSEP DE SA TALAIA  ,07830,1.392139,38.886028,D,P,OM,L-D: 07:00-23:00,4,7,846,Baleares,BALEARS (ILLES),Sant Josep de sa Talaia,2021-01-27,1.359,,,1.501,,1.239,,1.329,,,,,,
4178,2725,CEPSA,CARRETERA C-731 KM. 13,SANT ANTONI DE PORTMANY  ,07820,1.331,38.975056,I,P,dm,L-D: 24H,4,7,843,Baleares,BALEARS (ILLES),Sant Antoni de Portmany,2021-01-26,1.359,1.419,,,,1.249,,1.319,,,,,,
4179,2725,CEPSA,CARRETERA C-731 KM. 13,SANT ANTONI DE PORTMANY  ,07820,1.331,38.975056,I,P,dm,L-D: 24H,4,7,843,Baleares,BALEARS (ILLES),Sant Antoni de Portmany,2021-01-23,1.359,1.419,,,,1.249,,1.319,,,,,,
4180,2697,CEPSA,"CARRETERA PM-810 KM. 3,3",SANTA EULALIA            ,07840,1.495111,38.984889,D,P,dm,L-D: 06:00-22:00,4,7,850,Baleares,BALEARS (ILLES),Santa Eulalia del Río,2021-01-22,1.359,,,,,1.249,,1.319,,,,,,
4181,2626,REPSOL,"CARRETERA IBIZA - SAN JUAN KM. 1,7",EIVISSA                  ,07800,1.440778,38.922694,D,P,dm,L-D: 07:00-23:00,4,7,814,Baleares,BALEARS (ILLES),Eivissa,2021-01-19,1.359,,,1.509,,1.249,,1.339,,,,,,
4182,2630,BP SANT JORDI,"CARRETERA AEROPUERTO KM. 4,5",SANT JOSEP DE SA TALAIA  ,07830,1.392139,38.886028,D,P,OM,L-D: 07:00-23:00,4,7,846,Baleares,BALEARS (ILLES),Sant Josep de sa Talaia,2021-01-29,1.359,,,1.501,,1.249,,1.339,,,,,,
4183,2570,REPSOL,"CARRETERA PM-808 KM. 1,25",EIVISSA                  ,07800,1.417972,38.905583,I,P,dm,L-D: 24H,4,7,814,Baleares,BALEARS (ILLES),Eivissa,2021-01-22,1.359,,,1.509,,1.249,,1.339,,,0.629,,,
4184,2626,REPSOL,"CARRETERA IBIZA - SAN JUAN KM. 1,7",EIVISSA                  ,07800,1.440778,38.922694,D,P,dm,L-D: 07:00-23:00,4,7,814,Baleares,BALEARS (ILLES),Eivissa,2021-01-20,1.359,,,1.509,,1.249,,1.339,,,,,,
4185,2630,BP SANT JORDI,"CARRETERA AEROPUERTO KM. 4,5",SANT JOSEP DE SA TALAIA  ,07830,1.392139,38.886028,D,P,OM,L-D: 07:00-23:00,4,7,846,Baleares,BALEARS (ILLES),Sant Josep de sa Talaia,2021-01-26,1.359,,,1.501,,1.249,,1.339,,,,,,
4186,2630,BP SANT JORDI,"CARRETERA AEROPUERTO KM. 4,5",SANT JOSEP DE SA TALAIA  ,07830,1.392139,38.886028,D,P,OM,L-D: 07:00-23:00,4,7,846,Baleares,BALEARS (ILLES),Sant Josep de sa Talaia,2021-01-22,1.359,,,1.501,,1.249,,1.339,,,,,,
4187,2627,REPSOL,"CARRETERA IBIZA - SAN JUAN KM. 1,7",EIVISSA                  ,07800,1.440139,38.922167,I,P,dm,L-D: 07:00-23:00,4,7,814,Baleares,BALEARS (ILLES),Eivissa,2021-01-30,1.359,,,1.509,,1.249,,1.339,,,,,,
4188,14218,AUTONETOIL,"CALLE POIMA, 12",PALMA                    ,07011,2.632778,39.595056,D,P,dm,L-D: 24H,4,7,836,Baleares,BALEARS (ILLES),Palma de Mallorca,2021-01-09,1.139,,,,,1.049,,1.079,,,,,,
4189,13162,PETROEST,"CALLE GABRIEL ALZAMORA, 25",PALMA                    ,07008,2.674778,39.589306,D,P,dm,L-D: 24H,4,7,836,Baleares,BALEARS (ILLES),Palma de Mallorca,2021-01-05,1.139,,,,,1.069,,,,,,,,
4190,13162,PETROEST,"CALLE GABRIEL ALZAMORA, 25",PALMA                    ,07008,2.674778,39.589306,D,P,dm,L-D: 24H,4,7,836,Baleares,BALEARS (ILLES),Palma de Mallorca,2021-01-06,1.139,,,,,1.069,,,,,,,,
4191,2587,CEPSA,"CALLE BINIAMAR, 16",PALMA                    ,07008,2.678806,39.581722,D,P,dm,L-D: 06:00-22:00,4,7,836,Baleares,BALEARS (ILLES),Palma de Mallorca,2021-01-04,1.259,1.319,,1.404,,1.165,,1.235,,,,,,
4192,2618,CEPSA,"CALLE CAMINO DE LOS REYES, 201",PALMA                    ,07010,2.633472,39.593,D,P,dm,L-D: 24H,4,7,836,Baleares,BALEARS (ILLES),Palma de Mallorca,2021-01-07,1.259,,,1.404,,1.165,,1.235,,,,,,
4193,14411,GALP,"GRAN VÍA ASIMA, 23",PALMA                    ,07009,2.667889,39.607194,D,P,dm,L-D: 06:00-22:00,4,7,836,Baleares,BALEARS (ILLES),Palma de Mallorca,2021-01-12,1.259,,,,,1.149,,,,,,,,
4194,2670,CEPSA,"ROTONDA PLAZA ABU UMAR, 1",MAO                      ,07702,4.271639,39.884278,I,P,dm,L-D: 06:30-22:30,4,7,829,Baleares,BALEARS (ILLES),Mahón,2021-01-06,1.259,,,,,1.165,,,,,,,,
4195,13713,SHELL,"CALLE GUADIANA, 45",PALMA                    ,07009,2.673639,39.591583,N,P,OM,L-V: 06:30-22:00; S: 06:30-21:30,4,7,836,Baleares,BALEARS (ILLES),Palma de Mallorca,2021-01-25,1.259,,,1.409,,1.159,,1.249,,,,,,
4196,2681,GALP,"CALLE MANUEL AZAÑA, 5",PALMA                    ,07006,2.6635,39.565194,N,P,dm,L-D: 24H,4,7,836,Baleares,BALEARS (ILLES),Palma de Mallorca,2021-01-03,1.259,,,1.409,,1.129,,1.169,,,,,,
4197,13088,AUTONETOIL,"CALLE FERRERS, 12",CIUTADELLA DE MENORCA    ,07760,3.853361,40.007139,D,P,dm,L-D: 24H,4,7,810,Baleares,BALEARS (ILLES),Ciutadella de Menorca,2021-01-10,1.259,,,,,1.159,,1.189,,,,,,
4198,13150,AUTONETOIL,"CARRER ARTRUXT, 7",MAO                      ,07714,4.246694,39.884917,D,P,dm,L-D: 24H,4,7,829,Baleares,BALEARS (ILLES),Mahón,2021-01-10,1.159,,,,,1.049,,1.079,,,,,,
4199,2665,CEPSA,"PM-719 km 12,4",PALMANOVA                ,07181,2.541556,39.528083,I,P,dm,L-D: 06:00-22:00,4,7,805,Baleares,BALEARS (ILLES),Calvià,2021-01-08,1.279,1.354,,,,1.169,,1.255,,,,,,
4200,2618,CEPSA,"CALLE CAMINO DE LOS REYES, 201",PALMA                    ,07010,2.633472,39.593,D,P,dm,L-D: 24H,4,7,836,Baleares,BALEARS (ILLES),Palma de Mallorca,2021-01-13,1.279,,,1.424,,1.179,,1.249,,,,,,
4201,2738,BP,"CARRETERA 10, CAMINO DE CAN CAPO, SŽARANJASSA KM. 717",ARANJASSA (S')           ,07199,2.736056,39.535306,D,P,dm,L-D: 24H,4,7,836,Baleares,BALEARS (ILLES),Palma de Mallorca,2021-01-08,1.279,,,1.429,,1.169,,1.249,,,,,,
4202,2613,CEPSA,CARRETERA VIEJA DE BUÑOLA KM. 15,PALMA                    ,07009,2.668944,39.593333,D,P,dm,L-S: 06:00-22:00; D: 08:00-16:00,4,7,836,Baleares,BALEARS (ILLES),Palma de Mallorca,2021-01-13,1.279,,,1.424,,1.179,,1.249,,,,,,
4203,2722,BP,"CALLE ILLES BALEARS, 1",CALVIA                   ,07184,2.501889,39.529306,N,P,dm,L-D: 24H,4,7,805,Baleares,BALEARS (ILLES),Calvià,2021-01-24,1.279,,,1.459,,1.169,,1.269,,,,,,
4204,13602,CARREFOUR,"AVENIDA CARDENAL ROSELL,, S/N",PALMA                    ,07007,2.704222,39.552167,N,P,dm,L-S: 08:00-22:00; D: 09:00-21:00,4,7,836,Baleares,BALEARS (ILLES),Palma de Mallorca,2021-01-03,1.279,,,1.419,,1.149,,1.179,,,,,,
4205,2681,GALP,"CALLE MANUEL AZAÑA, 5",PALMA                    ,07006,2.6635,39.565194,N,P,dm,L-D: 24H,4,7,836,Baleares,BALEARS (ILLES),Palma de Mallorca,2021-01-18,1.279,,,1.429,,1.159,,1.199,,,,,,
4206,2612,REPSOL,"CARRETERA C-715 KM. 2,7",PALMA                    ,07007,2.688333,39.570083,D,P,dm,L-D: 06:00-22:00,4,7,836,Baleares,BALEARS (ILLES),Palma de Mallorca,2021-01-07,1.279,1.319,,1.429,,1.169,,1.219,,,,,,
4207,9870,SHELL,"CARRETERA 3301 KM. 1,5",SINEU                    ,07510,3.02825,39.641944,D,P,dm,L-D: 24H,4,7,856,Baleares,BALEARS (ILLES),Sineu,2021-01-05,1.279,,,1.399,,1.159,0.819,1.239,,,,,,
4208,2695,BP AMANECER,"CALLE ALFONS EL MAGNANIM, 90",PALMA                    ,07004,2.654472,39.594167,N,P,dm,L-D: 24H,4,7,836,Baleares,BALEARS (ILLES),Palma de Mallorca,2021-01-04,1.265,,,1.395,,1.148,,1.238,,,,,,
4209,2743,REPSOL,"CALLE ARAGON, 217",PALMA                    ,07008,2.676472,39.589167,I,P,dm,L-D: 24H,4,7,836,Baleares,BALEARS (ILLES),Palma de Mallorca,2021-01-31,1.315,,,1.455,,1.195,,1.275,,,,,,
4210,2727,CEPSA,"AVENIDA BIENVENIDOS, 36",CALA D'OR                ,07660,3.226833,39.379917,D,P,OM,L-D: 24H,4,7,853,Baleares,BALEARS (ILLES),Santanyí,2021-01-10,1.304,1.364,,1.449,,1.182,,1.243,,,,,,
